Labware Extractor,Labware Field,Labware Field Description,UniqueKey,ForeignKey,DataType,ReferenceTableIndicator,RawTable,CleansedTable,RawColumnName,CleansedColumnName,TransformTag,CustomTransform,Lookup
SWC_REPORT_TEMPLATE,result_info_field1,,,,STRING,,raw.labware_swc_report_template,cleansed.labware_swc_report_template,result_info_field1,resultInfoField1,,,
SWC_REPORT_TEMPLATE,result_info_field2,,,,STRING,,raw.labware_swc_report_template,cleansed.labware_swc_report_template,result_info_field2,resultInfoField2,,,
SWC_REPORT_TEMPLATE,result_info_field3,,,,STRING,,raw.labware_swc_report_template,cleansed.labware_swc_report_template,result_info_field3,resultInfoField3,,,
SWC_REPORT_TEMPLATE,result_val_field1,,,,STRING,,raw.labware_swc_report_template,cleansed.labware_swc_report_template,result_val_field1,resultValField1,,,
SWC_REPORT_TEMPLATE,result_val_field2,,,,STRING,,raw.labware_swc_report_template,cleansed.labware_swc_report_template,result_val_field2,resultValField2,,,
SWC_REPORT_TEMPLATE,primary_result_grp,,,,STRING,,raw.labware_swc_report_template,cleansed.labware_swc_report_template,primary_result_grp,primaryResultGrp,,,
SWC_REPORT_TEMPLATE,second_result_grp,,,,STRING,,raw.labware_swc_report_template,cleansed.labware_swc_report_template,second_result_grp,secondResultGrp,,,
SWC_REPORT_TEMPLATE,third_result_grp,,,,STRING,,raw.labware_swc_report_template,cleansed.labware_swc_report_template,third_result_grp,thirdResultGrp,,,
SWC_REPORT_TEMPLATE,fourth_result_grp,,,,STRING,,raw.labware_swc_report_template,cleansed.labware_swc_report_template,fourth_result_grp,fourthResultGrp,,,
SWC_SAP_BTCH_CUS_HDR,sap_btch_hdr_num,,Y,,BIGINT,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,sap_btch_hdr_num,sapBtchHdrNum,trimcoalesce,,
SWC_SAP_BTCH_CUS_HDR,sap_btch_cus_hdr_num,,Y,,BIGINT,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,sap_btch_cus_hdr_num,sapBtchCusHdrNum,trimcoalesce,,
SWC_SAP_BTCH_CUS_HDR,cust_hdr_created_on,,,,DATE,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,cust_hdr_created_on,custHdrCreatedOn,,,
SWC_SAP_BTCH_CUS_HDR,cust_inv_proc_status,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,cust_inv_proc_status,custInvProcStatus,,,
SWC_SAP_BTCH_CUS_HDR,lw_client_id,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_client_id,lwClientId,,,
SWC_SAP_BTCH_CUS_HDR,lw_company_name,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_company_name,lwCompanyName,,,
SWC_SAP_BTCH_CUS_HDR,lw_company_desc,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_company_desc,lwCompanyDesc,,,
SWC_SAP_BTCH_CUS_HDR,lw_abn,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_abn,lwAbn,,,
SWC_SAP_BTCH_CUS_HDR,lw_address1,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_address1,lwAddress1,,,
SWC_SAP_BTCH_CUS_HDR,lw_address2,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_address2,lwAddress2,,,
SWC_SAP_BTCH_CUS_HDR,lw_address3,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_address3,lwAddress3,,,
SWC_SAP_BTCH_CUS_HDR,lw_address4,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_address4,lwAddress4,,,
SWC_SAP_BTCH_CUS_HDR,lw_cust_email,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_cust_email,lwCustEmail,,,
SWC_SAP_BTCH_CUS_HDR,lw_contact,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_contact,lwContact,,,
SWC_SAP_BTCH_CUS_HDR,lw_removed,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_removed,lwRemoved,,,
SWC_SAP_BTCH_CUS_HDR,lw_client_type,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_client_type,lwClientType,,,
SWC_SAP_BTCH_CUS_HDR,lw_invoice_email,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_invoice_email,lwInvoiceEmail,,,
SWC_SAP_BTCH_CUS_HDR,lw_sap_customer_num,,,,BIGINT,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_sap_customer_num,lwSapCustomerNum,,,
SWC_SAP_BTCH_CUS_HDR,lw_invoice_frequency,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_invoice_frequency,lwInvoiceFrequency,,,
SWC_SAP_BTCH_CUS_HDR,lw_po_number,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_po_number,lwPoNumber,,,
SWC_SAP_BTCH_CUS_HDR,lw_contract_num,,,,BIGINT,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_contract_num,lwContractNum,,,
SWC_SAP_BTCH_CUS_HDR,lw_contract_quote_id,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_contract_quote_id,lwContractQuoteId,,,
SWC_SAP_BTCH_CUS_HDR,lw_total_amt,,,,"DECIMAL(22,12)",,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_total_amt,lwTotalAmt,,,
SWC_SAP_BTCH_CUS_HDR,lw_payment_due_days,,,,BIGINT,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_payment_due_days,lwPaymentDueDays,,,
SWC_SAP_BTCH_CUS_HDR,lw_payment_due_on,,,,DATE,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_payment_due_on,lwPaymentDueOn,,,
SWC_SAP_BTCH_CUS_HDR,lw_inv_hdr_prnt_desc,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_inv_hdr_prnt_desc,lwInvHdrPrntDesc,,,
SWC_SAP_BTCH_CUS_HDR,lw_inv_month,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_inv_month,lwInvMonth,,,
SWC_SAP_BTCH_CUS_HDR,lw_summary_invoice,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_summary_invoice,lwSummaryInvoice,flag-TorF-yes-no,,
SWC_SAP_BTCH_CUS_HDR,lw_invoice_email_oth,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_invoice_email_oth,lwInvoiceEmailOth,,,
SWC_SAP_BTCH_CUS_HDR,sap_inv_num,,,,BIGINT,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,sap_inv_num,sapInvNum,,,
SWC_SAP_BTCH_CUS_HDR,sap_inv_created_on,,,,DATE,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,sap_inv_created_on,sapInvCreatedOn,,,
SWC_SAP_BTCH_CUS_HDR,sap_inv_paid_on,,,,DATE,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,sap_inv_paid_on,sapInvPaidOn,,,
SWC_SAP_BTCH_CUS_HDR,canc_reason,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,canc_reason,cancReason,,,
SWC_SAP_BTCH_CUS_HDR,canc_requested_on,,,,DATE,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,canc_requested_on,cancRequestedOn,,,
SWC_SAP_BTCH_CUS_HDR,canc_requested_by,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,canc_requested_by,cancRequestedBy,,,
SWC_SAP_BTCH_CUS_HDR,canc_processed_on,,,,DATE,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,canc_processed_on,cancProcessedOn,,,
SWC_SAP_BTCH_CUS_HDR,canc_new_cus_hdr_num,,,,BIGINT,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,canc_new_cus_hdr_num,cancNewCusHdrNum,,,
SWC_SAP_BTCH_CUS_HDR,withdrawn_on,,,,DATE,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,withdrawn_on,withdrawnOn,,,
SWC_SAP_BTCH_CUS_HDR,withdrawn_by,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,withdrawn_by,withdrawnBy,,,
SWC_SAP_BTCH_CUS_HDR,canc_old_sap_inv_num,,,,BIGINT,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,canc_old_sap_inv_num,cancOldSapInvNum,,,
SWC_SAP_BTCH_CUS_HDR,canc_old_cus_hdr_num,,,,BIGINT,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,canc_old_cus_hdr_num,cancOldCusHdrNum,,,
SWC_SAP_BTCH_CUS_HDR,single_invoice_number,,,,BIGINT,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,single_invoice_number,singleInvoiceNumber,,,
SWC_SAP_BTCH_CUS_HDR,order_number,,,,BIGINT,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,order_number,orderNumber,,,
SWC_SAP_BTCH_CUS_HDR,lw_gl_account_code,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_gl_account_code,lwGlAccountCode,,,
SWC_SAP_BTCH_CUS_HDR,lw_tax_code,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_tax_code,lwTaxCode,,,
SWC_SAP_BTCH_CUS_HDR,lw_pa_client,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_pa_client,lwPaClient,,,
SWC_SAP_BTCH_CUS_HDR,lw_project_num,,,,STRING,,raw.labware_swc_sap_btch_cus_hdr,cleansed.labware_swc_sap_btch_cus_hdr,lw_project_num,lwProjectNum,,,
SWC_SAP_BTCH_HDR,sap_btch_hdr_num,,Y,,BIGINT,,raw.labware_swc_sap_btch_hdr,cleansed.labware_swc_sap_btch_hdr,sap_btch_hdr_num,sapBtchHdrNum,trimcoalesce,,
SWC_SAP_BTCH_HDR,sap_btch_inv_status,,,,STRING,,raw.labware_swc_sap_btch_hdr,cleansed.labware_swc_sap_btch_hdr,sap_btch_inv_status,sapBtchInvStatus,,,
SWC_SAP_BTCH_HDR,btch_hdr_created_on,,,,DATE,,raw.labware_swc_sap_btch_hdr,cleansed.labware_swc_sap_btch_hdr,btch_hdr_created_on,btchHdrCreatedOn,,,
SWC_SAP_BTCH_HDR,released_on,,,,DATE,,raw.labware_swc_sap_btch_hdr,cleansed.labware_swc_sap_btch_hdr,released_on,releasedOn,,,
SWC_SAP_BTCH_HDR,released_by,,,,STRING,,raw.labware_swc_sap_btch_hdr,cleansed.labware_swc_sap_btch_hdr,released_by,releasedBy,,,
SWC_SAP_BTCH_HDR,cancelled_on,,,,DATE,,raw.labware_swc_sap_btch_hdr,cleansed.labware_swc_sap_btch_hdr,cancelled_on,cancelledOn,,,
SWC_SAP_BTCH_HDR,cancelled_by,,,,STRING,,raw.labware_swc_sap_btch_hdr,cleansed.labware_swc_sap_btch_hdr,cancelled_by,cancelledBy,,,
SWC_SAP_BTCH_HDR,withdrawn_on,,,,DATE,,raw.labware_swc_sap_btch_hdr,cleansed.labware_swc_sap_btch_hdr,withdrawn_on,withdrawnOn,,,
SWC_SAP_BTCH_HDR,withdrawn_by,,,,STRING,,raw.labware_swc_sap_btch_hdr,cleansed.labware_swc_sap_btch_hdr,withdrawn_by,withdrawnBy,,,
SWC_SAP_BTCH_HDR,failed_reset_on,,,,DATE,,raw.labware_swc_sap_btch_hdr,cleansed.labware_swc_sap_btch_hdr,failed_reset_on,failedResetOn,,,
SWC_SAP_BTCH_HDR,failed_reset_by,,,,STRING,,raw.labware_swc_sap_btch_hdr,cleansed.labware_swc_sap_btch_hdr,failed_reset_by,failedResetBy,,,
SWC_SAP_BTCH_HDR,send_to_sap_on,,,,DATE,,raw.labware_swc_sap_btch_hdr,cleansed.labware_swc_sap_btch_hdr,send_to_sap_on,sendToSapOn,,,
SWC_SAP_BTCH_HDR,batch_type,,,,STRING,,raw.labware_swc_sap_btch_hdr,cleansed.labware_swc_sap_btch_hdr,batch_type,batchType,,,
SWC_SAP_BTCH_HDR,changed_on,,,,DATE,,raw.labware_swc_sap_btch_hdr,cleansed.labware_swc_sap_btch_hdr,changed_on,changedOn,,,
SWC_SAP_BTCH_HDR,changed_by,,,,STRING,,raw.labware_swc_sap_btch_hdr,cleansed.labware_swc_sap_btch_hdr,changed_by,changedBy,,,
SWC_SAP_BTCH_HDR,group_name,,,,STRING,,raw.labware_swc_sap_btch_hdr,cleansed.labware_swc_sap_btch_hdr,group_name,groupName,,,
SWC_SAP_BTCH_HDR,int_billing_period,,,,STRING,,raw.labware_swc_sap_btch_hdr,cleansed.labware_swc_sap_btch_hdr,int_billing_period,intBillingPeriod,,,
SWC_SP_HAZARDS,sampling_point,,Y,,STRING,,raw.labware_swc_sp_hazards,cleansed.labware_swc_sp_hazards,sampling_point,samplingPoint,trimcoalesce,,
SWC_SP_HAZARDS,hazard_type,,,,STRING,,raw.labware_swc_sp_hazards,cleansed.labware_swc_sp_hazards,hazard_type,hazardType,,,
SWC_SP_HAZARDS,control,,,,STRING,,raw.labware_swc_sp_hazards,cleansed.labware_swc_sp_hazards,control,control,,,
SWC_SP_HAZARDS,order_number,,Y,,BIGINT,,raw.labware_swc_sp_hazards,cleansed.labware_swc_sp_hazards,order_number,orderNumber,trimcoalesce,,
SWC_SP_HAZARDS,item_name,,,,STRING,,raw.labware_swc_sp_hazards,cleansed.labware_swc_sp_hazards,item_name,itemName,,,
SWC_SP_HAZARDS,hazard_name,,,,STRING,,raw.labware_swc_sp_hazards,cleansed.labware_swc_sp_hazards,hazard_name,hazardName,,,
SWC_SP_HAZARDS,what_could_happen,,,,STRING,,raw.labware_swc_sp_hazards,cleansed.labware_swc_sp_hazards,what_could_happen,whatCouldHappen,,,
SWC_SP_HAZARDS,how_could_happen,,,,STRING,,raw.labware_swc_sp_hazards,cleansed.labware_swc_sp_hazards,how_could_happen,howCouldHappen,,,
SWC_SP_HAZARDS,likely_consequence,,,,STRING,,raw.labware_swc_sp_hazards,cleansed.labware_swc_sp_hazards,likely_consequence,likelyConsequence,,,
SWC_SP_HAZARDS,likelihood,,,,STRING,,raw.labware_swc_sp_hazards,cleansed.labware_swc_sp_hazards,likelihood,likelihood,,,
SWC_SP_HAZARDS,risk_rank,,,,STRING,,raw.labware_swc_sp_hazards,cleansed.labware_swc_sp_hazards,risk_rank,riskRank,,,
SWC_SP_HAZARDS,revised_consequence,,,,STRING,,raw.labware_swc_sp_hazards,cleansed.labware_swc_sp_hazards,revised_consequence,revisedConsequence,,,
SWC_SP_HAZARDS,revised_likelihood,,,,STRING,,raw.labware_swc_sp_hazards,cleansed.labware_swc_sp_hazards,revised_likelihood,revisedLikelihood,,,
SWC_SP_HAZARDS,revised_risk_rank,,,,STRING,,raw.labware_swc_sp_hazards,cleansed.labware_swc_sp_hazards,revised_risk_rank,revisedRiskRank,,,
SWC_SP_HAZARDS,active_hazard,,,,STRING,,raw.labware_swc_sp_hazards,cleansed.labware_swc_sp_hazards,active_hazard,activeHazard,,,
SWC_SP_HAZARDS,approved_by,,,,STRING,,raw.labware_swc_sp_hazards,cleansed.labware_swc_sp_hazards,approved_by,approvedBy,,,
SWC_SP_HAZARDS,last_reviewed,,,,DATE,,raw.labware_swc_sp_hazards,cleansed.labware_swc_sp_hazards,last_reviewed,lastReviewed,,,
SWC_TWAG,name,,,,STRING,,raw.labware_swc_twag,cleansed.labware_swc_twag,name,name,,,
SWC_TWAG,changed_by,,,,STRING,,raw.labware_swc_twag,cleansed.labware_swc_twag,changed_by,changedBy,,,
SWC_TWAG,changed_on,,,,DATE,,raw.labware_swc_twag,cleansed.labware_swc_twag,changed_on,changedOn,,,
SWC_TWAG,removed,,,,STRING,,raw.labware_swc_twag,cleansed.labware_swc_twag,removed,removed,flag-TorF-yes-no,,
SWC_TWAG,description,,,,STRING,,raw.labware_swc_twag,cleansed.labware_swc_twag,description,description,,,
SWC_TWAG,group_name,,,,STRING,,raw.labware_swc_twag,cleansed.labware_swc_twag,group_name,groupName,,,
SWC_TWAG,ext_link,,,,STRING,,raw.labware_swc_twag,cleansed.labware_swc_twag,ext_link,extLink,,,
SWC_TWAG,company_name,,,,STRING,,raw.labware_swc_twag,cleansed.labware_swc_twag,company_name,companyName,,,
SWC_TWAG,bcr_contact,,,,STRING,,raw.labware_swc_twag,cleansed.labware_swc_twag,bcr_contact,bcrContact,,,
SWC_TWAG,swc_tw_process_code,,,,STRING,,raw.labware_swc_twag,cleansed.labware_swc_twag,swc_tw_process_code,swcTwProcessCode,,,
SWC_X_ACCRED_USERS,lab,,Y,,STRING,,raw.labware_swc_x_accred_users,cleansed.labware_swc_x_accred_users,lab,lab,trimcoalesce,,
SWC_X_ACCRED_USERS,created_by,,,,STRING,,raw.labware_swc_x_accred_users,cleansed.labware_swc_x_accred_users,created_by,createdBy,,,
SWC_X_ACCRED_USERS,accredited_user,,Y,,STRING,,raw.labware_swc_x_accred_users,cleansed.labware_swc_x_accred_users,accredited_user,accreditedUser,trimcoalesce,,
SWC_X_ACCRED_USERS,accredited_test,,Y,,STRING,,raw.labware_swc_x_accred_users,cleansed.labware_swc_x_accred_users,accredited_test,accreditedTest,trimcoalesce,,
SWC_X_ACCRED_USERS,changed_on,,,,DATE,,raw.labware_swc_x_accred_users,cleansed.labware_swc_x_accred_users,changed_on,changedOn,,,
SWC_X_ACCRED_USERS,changed_by,,,,STRING,,raw.labware_swc_x_accred_users,cleansed.labware_swc_x_accred_users,changed_by,changedBy,,,
SWC_X_ACCRED_USERS,ext_link,,,,STRING,,raw.labware_swc_x_accred_users,cleansed.labware_swc_x_accred_users,ext_link,extLink,,,
SWC_X_ACCRED_USERS,removed,,,,STRING,,raw.labware_swc_x_accred_users,cleansed.labware_swc_x_accred_users,removed,removed,flag-TorF-yes-no,,
SWC_X_ACCRED_USERS,group_name,,,,STRING,,raw.labware_swc_x_accred_users,cleansed.labware_swc_x_accred_users,group_name,groupName,,,
TAX_GROUP,name,,Y,,STRING,,raw.labware_tax_group,cleansed.labware_tax_group,name,name,trimcoalesce,,
TAX_GROUP,changed_by,,,,STRING,,raw.labware_tax_group,cleansed.labware_tax_group,changed_by,changedBy,,,
TAX_GROUP,changed_on,,,,DATE,,raw.labware_tax_group,cleansed.labware_tax_group,changed_on,changedOn,,,
TAX_GROUP,removed,,,,STRING,,raw.labware_tax_group,cleansed.labware_tax_group,removed,removed,flag-TorF-yes-no,,
TAX_GROUP,description,,,,STRING,,raw.labware_tax_group,cleansed.labware_tax_group,description,description,,,
TAX_GROUP,tax_rate,,,,STRING,,raw.labware_tax_group,cleansed.labware_tax_group,tax_rate,taxRate,,,
TAX_GROUP,fixed_tax,,,,STRING,,raw.labware_tax_group,cleansed.labware_tax_group,fixed_tax,fixedTax,,,
TAX_GROUP,group_name,,,,STRING,,raw.labware_tax_group,cleansed.labware_tax_group,group_name,groupName,,,
TAX_GROUP,ext_link,,,,STRING,,raw.labware_tax_group,cleansed.labware_tax_group,ext_link,extLink,,,
TAX_GROUP,swc_sap_tax_code,,,,STRING,,raw.labware_tax_group,cleansed.labware_tax_group,swc_sap_tax_code,swcSapTaxCode,,,
TAX_PLAN,name,,Y,,STRING,,raw.labware_tax_plan,cleansed.labware_tax_plan,name,name,trimcoalesce,,
TAX_PLAN,changed_by,,,,STRING,,raw.labware_tax_plan,cleansed.labware_tax_plan,changed_by,changedBy,,,
TAX_PLAN,changed_on,,,,DATE,,raw.labware_tax_plan,cleansed.labware_tax_plan,changed_on,changedOn,,,
TAX_PLAN,removed,,,,STRING,,raw.labware_tax_plan,cleansed.labware_tax_plan,removed,removed,flag-TorF-yes-no,,
TAX_PLAN,description,,,,STRING,,raw.labware_tax_plan,cleansed.labware_tax_plan,description,description,,,
TAX_PLAN,group_name,,,,STRING,,raw.labware_tax_plan,cleansed.labware_tax_plan,group_name,groupName,,,
TAX_PLAN,ext_link,,,,STRING,,raw.labware_tax_plan,cleansed.labware_tax_plan,ext_link,extLink,,,
TAX_PLAN_ITEM,tax_plan,,Y,,STRING,,raw.labware_tax_plan_item,cleansed.labware_tax_plan_item,tax_plan,taxPlan,trimcoalesce,,
TAX_PLAN_ITEM,tax_plan_item_no,,Y,,BIGINT,,raw.labware_tax_plan_item,cleansed.labware_tax_plan_item,tax_plan_item_no,taxPlanItemNo,trimcoalesce,,
TAX_PLAN_ITEM,tax_group,,,,STRING,,raw.labware_tax_plan_item,cleansed.labware_tax_plan_item,tax_group,taxGroup,,,
TAX_PLAN_ITEM,tax_rate,,,,"DECIMAL(22,10)",,raw.labware_tax_plan_item,cleansed.labware_tax_plan_item,tax_rate,taxRate,,,
TAX_PLAN_ITEM,fixed_tax,,,,"DECIMAL(22,10)",,raw.labware_tax_plan_item,cleansed.labware_tax_plan_item,fixed_tax,fixedTax,,,
TEST,charge_entry,,,,BIGINT,,raw.labware_test,cleansed.labware_test,charge_entry,chargeEntry,,,
TEST,test_number,,Y,,BIGINT,,raw.labware_test,cleansed.labware_test,test_number,testNumber,trimcoalesce,,
TEST,analysis,,,,STRING,,raw.labware_test,cleansed.labware_test,analysis,analysis,,,
TEST,version,,,,BIGINT,,raw.labware_test,cleansed.labware_test,version,version,,,
TEST,sample_number,,,,BIGINT,,raw.labware_test,cleansed.labware_test,sample_number,sampleNumber,,,
TEST,replicate_count,,,,BIGINT,,raw.labware_test,cleansed.labware_test,replicate_count,replicateCount,,,
TEST,status,,,,STRING,,raw.labware_test,cleansed.labware_test,status,status,,,
TEST,old_status,,,,STRING,,raw.labware_test,cleansed.labware_test,old_status,oldStatus,,,
TEST,date_received,,,,DATE,,raw.labware_test,cleansed.labware_test,date_received,dateReceived,,,
TEST,date_started,,,,DATE,,raw.labware_test,cleansed.labware_test,date_started,dateStarted,,,
TEST,assigned_operator,,,,STRING,,raw.labware_test,cleansed.labware_test,assigned_operator,assignedOperator,,,
TEST,prep,,,,STRING,,raw.labware_test,cleansed.labware_test,prep,prep,,,
TEST,prep_date,,,,DATE,,raw.labware_test,cleansed.labware_test,prep_date,prepDate,,,
TEST,prep_by,,,,STRING,,raw.labware_test,cleansed.labware_test,prep_by,prepBy,,,
TEST,date_completed,,,,DATE,,raw.labware_test,cleansed.labware_test,date_completed,dateCompleted,,,
TEST,date_reviewed,,,,DATE,,raw.labware_test,cleansed.labware_test,date_reviewed,dateReviewed,,,
TEST,reviewer,,,,STRING,,raw.labware_test,cleansed.labware_test,reviewer,reviewer,,,
TEST,replicate_test,,,,STRING,,raw.labware_test,cleansed.labware_test,replicate_test,replicateTest,flag-TorF-yes-no,,
TEST,instrument,,,,STRING,,raw.labware_test,cleansed.labware_test,instrument,instrument,,,
TEST,test_priority,,,,BIGINT,,raw.labware_test,cleansed.labware_test,test_priority,testPriority,,,
TEST,in_spec,,,,STRING,,raw.labware_test,cleansed.labware_test,in_spec,inSpec,flag-TorF-yes-no,,
TEST,in_cal,,,,STRING,,raw.labware_test,cleansed.labware_test,in_cal,inCal,flag-TorF-yes-no,,
TEST,test_comment,,,,STRING,,raw.labware_test,cleansed.labware_test,test_comment,testComment,,,
TEST,test_location,,,,STRING,,raw.labware_test,cleansed.labware_test,test_location,testLocation,,,
TEST,order_number,,,,BIGINT,,raw.labware_test,cleansed.labware_test,order_number,orderNumber,,,
TEST,group_name,,,,STRING,,raw.labware_test,cleansed.labware_test,group_name,groupName,,,
TEST,parameter_name,,,,STRING,,raw.labware_test,cleansed.labware_test,parameter_name,parameterName,,,
TEST,parameter_value,,,,STRING,,raw.labware_test,cleansed.labware_test,parameter_value,parameterValue,,,
TEST,expected_date,,,,DATE,,raw.labware_test,cleansed.labware_test,expected_date,expectedDate,,,
TEST,lab,,,,STRING,,raw.labware_test,cleansed.labware_test,lab,lab,,,
TEST,resolve_reqd,,,,STRING,,raw.labware_test,cleansed.labware_test,resolve_reqd,resolveReqd,,,
TEST,changed_on,,,,DATE,,raw.labware_test,cleansed.labware_test,changed_on,changedOn,,,
TEST,stage,,,,STRING,,raw.labware_test,cleansed.labware_test,stage,stage,,,
TEST,primary_in_spec,,,,STRING,,raw.labware_test,cleansed.labware_test,primary_in_spec,primaryInSpec,flag-TorF-yes-no,,
TEST,batch,,,,STRING,,raw.labware_test,cleansed.labware_test,batch,batch,,,
TEST,in_control,,,,STRING,,raw.labware_test,cleansed.labware_test,in_control,inControl,flag-TorF-yes-no,,
TEST,invoice_number,,,,BIGINT,,raw.labware_test,cleansed.labware_test,invoice_number,invoiceNumber,,,
TEST,billing_item_desc,,,,STRING,,raw.labware_test,cleansed.labware_test,billing_item_desc,billingItemDesc,,,
TEST,variation,,,,STRING,,raw.labware_test,cleansed.labware_test,variation,variation,,,
TEST,test_list,,,,STRING,,raw.labware_test,cleansed.labware_test,test_list,refToTestList,,,
TEST,re_tested,,,,STRING,,raw.labware_test,cleansed.labware_test,re_tested,reTested,flag-TorF-yes-no,,
TEST,container,,,,STRING,,raw.labware_test,cleansed.labware_test,container,container,,,
TEST,alias_name,,,,STRING,,raw.labware_test,cleansed.labware_test,alias_name,aliasName,,,
TEST,aliquoted_to,,,,BIGINT,,raw.labware_test,cleansed.labware_test,aliquoted_to,aliquotedTo,,,
TEST,reported_name,,,,STRING,,raw.labware_test,cleansed.labware_test,reported_name,reportedName,,,
TEST,received_by,,,,STRING,,raw.labware_test,cleansed.labware_test,received_by,receivedBy,,,
TEST,bottle_multiplier,,,,"DECIMAL(13,3)",,raw.labware_test,cleansed.labware_test,bottle_multiplier,bottleMultiplier,,,
TEST,modified_results,,,,STRING,,raw.labware_test,cleansed.labware_test,modified_results,modifiedResults,flag-TorF-yes-no,,
TEST,on_worksheet,,,,STRING,,raw.labware_test,cleansed.labware_test,on_worksheet,onWorksheet,,,
TEST,disp_flds,,,,STRING,,raw.labware_test,cleansed.labware_test,disp_flds,dispFlds,,,
