date,deliverySystem,Value
12/12/2018,Woronora,27.39250961
12/12/2018,Prospect North,225.9450071
12/12/2018,Prospect South,133.1806004
12/12/2018,Ryde,226.1164848
12/12/2018,Kurnell WT0155,0
12/12/2018,Prospect East,90.83559795
12/12/2018,Potts Hill,592.808938
12/12/2018,Potts Hill + Prospect East + Kurnell,683.644536
12/12/2018,Total Prospect + Kurnell,1252.986628
12/12/2018,Tariff Meters,1252.986628
12/12/2018,Total Demand,1589.118789
12/12/2018,Total flow,1466.71
12/12/2018,Illawarra Filtered,80.14416465
13/12/2018,Cascades,7.348015108
13/12/2018,Greaves Creek,1.809679153
13/12/2018,Blue Mtns,9.157694262
13/12/2018,Orchard Hills,66.22850103
13/12/2018,Cascade + Orchard Hills ,75.38619529
13/12/2018,Illawara,75.25559192
13/12/2018,Illawarra Unfiltered,2.02
13/12/2018,Macarthur,86.40862848
13/12/2018,Nepean,10.33741559
13/12/2018,Richmond Windsor,16.93265183
13/12/2018,Warragamba,3.462727467
13/12/2018,Woronora,24.57993723
13/12/2018,Prospect North,209.9879146
13/12/2018,Prospect South,123.578978
13/12/2018,Ryde,215.805929
13/12/2018,Kurnell WT0155,0
13/12/2018,Prospect East,81.12778966
13/12/2018,Potts Hill,572.519508
13/12/2018,Potts Hill + Prospect East + Kurnell,653.6472976
13/12/2018,Total Prospect + Kurnell,1187.070119
13/12/2018,Tariff Meters,1187.070119
13/12/2018,Total Demand,1495.383267
13/12/2018,Total flow,1497.27
13/12/2018,Illawarra Filtered,73.23559192
14/12/2018,Cascades,7.692487983
14/12/2018,Greaves Creek,1.913576686
14/12/2018,Blue Mtns,9.606064669
14/12/2018,Orchard Hills,63.5965305
14/12/2018,Cascade + Orchard Hills ,73.20259517
14/12/2018,Illawara,73.18490707
14/12/2018,Illawarra Unfiltered,4.54
14/12/2018,Macarthur,72.82487797
14/12/2018,Nepean,9.717532583
14/12/2018,Richmond Windsor,17.19610502
14/12/2018,Warragamba,3.176766409
14/12/2018,Woronora,24.35808101
14/12/2018,Prospect North,221.6435055
14/12/2018,Prospect South,121.2405973
14/12/2018,Ryde,219.1615974
14/12/2018,Kurnell WT0155,0
14/12/2018,Prospect East,95.44699241
14/12/2018,Potts Hill,568.9228382
14/12/2018,Potts Hill + Prospect East + Kurnell,664.3698306
14/12/2018,Total Prospect + Kurnell,1199.675531
14/12/2018,Tariff Meters,1199.675531
14/12/2018,Total Demand,1500.076396
14/12/2018,Total flow,1458.8
14/12/2018,Illawarra Filtered,68.64490707
15/12/2018,Cascades,7.637778198
15/12/2018,Greaves Creek,1.481362428
15/12/2018,Blue Mtns,9.119140626
15/12/2018,Orchard Hills,59.88454037
15/12/2018,Cascade + Orchard Hills ,69.00368099
15/12/2018,Illawara,69.09233131
15/12/2018,Illawarra Unfiltered,0.59
15/12/2018,Macarthur,74.41263084
15/12/2018,Nepean,7.983628135
15/12/2018,Richmond Windsor,13.78010654
15/12/2018,Warragamba,3.069723589
15/12/2018,Woronora,21.88608438
15/12/2018,Prospect North,191.6038217
15/12/2018,Prospect South,113.1820312
15/12/2018,Ryde,199.4792204
15/12/2018,Kurnell WT0155,0
15/12/2018,Prospect East,63.04949654
15/12/2018,Potts Hill,549.6660578
15/12/2018,Potts Hill + Prospect East + Kurnell,612.7155544
15/12/2018,Total Prospect + Kurnell,1103.950628
15/12/2018,Tariff Meters,1103.950628
15/12/2018,Total Demand,1376.208814
15/12/2018,Total flow,1337.2
15/12/2018,Illawarra Filtered,68.50233131
16/12/2018,Cascades,7.955982631
16/12/2018,Greaves Creek,1.768638863
16/12/2018,Blue Mtns,9.724621494
16/12/2018,Orchard Hills,65.99022012
16/12/2018,Cascade + Orchard Hills ,75.71484162
16/12/2018,Illawara,75.13072626
16/12/2018,Illawarra Unfiltered,0.95
16/12/2018,Macarthur,77.5261805
16/12/2018,Nepean,8.48120936
16/12/2018,Richmond Windsor,15.09737635
16/12/2018,Warragamba,3.93782905
16/12/2018,Woronora,25.04149423
16/12/2018,Prospect North,225.7415746
16/12/2018,Prospect South,121.1977394
16/12/2018,Ryde,208.6371764
16/12/2018,Kurnell WT0155,0
16/12/2018,Prospect East,78.68651287
16/12/2018,Potts Hill,556.0932693
16/12/2018,Potts Hill + Prospect East + Kurnell,634.7797822
16/12/2018,Total Prospect + Kurnell,1173.026273
16/12/2018,Tariff Meters,1173.026273
16/12/2018,Total Demand,1471.28593
16/12/2018,Total flow,1500.07
16/12/2018,Illawarra Filtered,74.18072626
17/12/2018,Cascades,8.795529467
17/12/2018,Greaves Creek,1.819218635
17/12/2018,Blue Mtns,10.6147481
17/12/2018,Orchard Hills,74.19324331
17/12/2018,Cascade + Orchard Hills ,84.80799141
17/12/2018,Illawara,81.26105758
17/12/2018,Illawarra Unfiltered,1.6
17/12/2018,Macarthur,85.72984271
17/12/2018,Nepean,11.34704384
17/12/2018,Richmond Windsor,17.78990012
17/12/2018,Warragamba,4.681854103
17/12/2018,Woronora,27.09641125
17/12/2018,Prospect North,231.1722953
17/12/2018,Prospect South,130.3301002
17/12/2018,Ryde,224.3773835
17/12/2018,Kurnell WT0155,0
17/12/2018,Prospect East,79.54094129
17/12/2018,Potts Hill,589.2208437
17/12/2018,Potts Hill + Prospect East + Kurnell,668.761785
17/12/2018,Total Prospect + Kurnell,1242.551564
17/12/2018,Tariff Meters,1242.551564
17/12/2018,Total Demand,1567.355665
17/12/2018,Total flow,1520.92
17/12/2018,Illawarra Filtered,79.66105758
18/12/2018,Cascades,8.988810549
18/12/2018,Greaves Creek,1.97004367
18/12/2018,Blue Mtns,10.95885422
18/12/2018,Orchard Hills,74.29351489
18/12/2018,Cascade + Orchard Hills ,85.25236911
18/12/2018,Illawara,82.4209697
18/12/2018,Illawarra Unfiltered,4.69
18/12/2018,Macarthur,85.06131706
18/12/2018,Nepean,12.13843413
18/12/2018,Richmond Windsor,19.99044344
18/12/2018,Warragamba,3.860814607
18/12/2018,Woronora,26.68051713
18/12/2018,Prospect North,233.1735281
18/12/2018,Prospect South,131.2384548
18/12/2018,Ryde,228.0153638
18/12/2018,Kurnell WT0155,0
18/12/2018,Prospect East,68.16762353
18/12/2018,Potts Hill,636.6327983
18/12/2018,Potts Hill + Prospect East + Kurnell,704.8004219
18/12/2018,Total Prospect + Kurnell,1301.697769
18/12/2018,Tariff Meters,1301.697769
18/12/2018,Total Demand,1612.632634
18/12/2018,Total flow,1620.08
18/12/2018,Illawarra Filtered,77.7309697
19/12/2018,Cascades,6.843676811
19/12/2018,Greaves Creek,1.523300199
19/12/2018,Blue Mtns,8.366977011
19/12/2018,Orchard Hills,67.80837546
19/12/2018,Cascade + Orchard Hills ,76.17535247
19/12/2018,Illawara,77.15591515
19/12/2018,Illawarra Unfiltered,1.77
19/12/2018,Macarthur,83.85287989
19/12/2018,Nepean,11.44599576
19/12/2018,Richmond Windsor,17.86550007
19/12/2018,Warragamba,2.811101101
19/12/2018,Woronora,24.66851671
19/12/2018,Prospect North,212.9740827
19/12/2018,Prospect South,128.6884425
19/12/2018,Ryde,215.0701852
19/12/2018,Kurnell WT0155,0
19/12/2018,Prospect East,61.72402438
19/12/2018,Potts Hill,604.8373187
19/12/2018,Potts Hill + Prospect East + Kurnell,666.5613431
19/12/2018,Total Prospect + Kurnell,1234.154053
19/12/2018,Tariff Meters,1234.154053
19/12/2018,Total Demand,1517.269315
19/12/2018,Total flow,1517.22
19/12/2018,Illawarra Filtered,75.38591515
20/12/2018,Cascades,8.423626887
20/12/2018,Greaves Creek,1.819879198
20/12/2018,Blue Mtns,10.24350608
20/12/2018,Orchard Hills,58.48457121
20/12/2018,Cascade + Orchard Hills ,68.72807729
20/12/2018,Illawara,75.92545455
20/12/2018,Illawarra Unfiltered,3.44
20/12/2018,Macarthur,75.42631598
20/12/2018,Nepean,10.18746141
20/12/2018,Richmond Windsor,15.00566428
20/12/2018,Warragamba,3.050711573
20/12/2018,Woronora,24.11419065
20/12/2018,Prospect North,193.7535211
20/12/2018,Prospect South,116.5237871
20/12/2018,Ryde,204.3882119
20/12/2018,Kurnell WT0155,0
20/12/2018,Prospect East,70.22920695
20/12/2018,Potts Hill,571.2302363
20/12/2018,Potts Hill + Prospect East + Kurnell,641.4594432
20/12/2018,Total Prospect + Kurnell,1150.834963
20/12/2018,Tariff Meters,1150.834963
20/12/2018,Total Demand,1428.562839
20/12/2018,Total flow,1431.27
20/12/2018,Illawarra Filtered,72.48545455
21/12/2018,Cascades,8.006391705
21/12/2018,Greaves Creek,1.533698988
21/12/2018,Blue Mtns,9.540090692
21/12/2018,Orchard Hills,59.58577583
21/12/2018,Cascade + Orchard Hills ,69.12586652
21/12/2018,Illawara,81.53998586
21/12/2018,Illawarra Unfiltered,4.46
21/12/2018,Macarthur,84.05886437
21/12/2018,Nepean,10.38218505
21/12/2018,Richmond Windsor,15.888343
21/12/2018,Warragamba,3.304351849
21/12/2018,Woronora,25.02877697
21/12/2018,Prospect North,211.082941
21/12/2018,Prospect South,120.5610973
21/12/2018,Ryde,210.4800382
21/12/2018,Kurnell WT0155,0
21/12/2018,Prospect East,79.12406738
21/12/2018,Potts Hill,574.7053465
21/12/2018,Potts Hill + Prospect East + Kurnell,653.8294139
21/12/2018,Total Prospect + Kurnell,1180.49349
21/12/2018,Tariff Meters,1180.49349
21/12/2018,Total Demand,1485.281864
21/12/2018,Total flow,1423.13
21/12/2018,Illawarra Filtered,77.07998586
22/12/2018,Cascades,6.861687717
22/12/2018,Greaves Creek,1.945536362
22/12/2018,Blue Mtns,8.807224079
22/12/2018,Orchard Hills,59.38093635
22/12/2018,Cascade + Orchard Hills ,68.18816043
22/12/2018,Illawara,73.96183636
22/12/2018,Illawarra Unfiltered,2.06
22/12/2018,Macarthur,70.94609365
22/12/2018,Nepean,9.116714219
22/12/2018,Richmond Windsor,15.23762056
22/12/2018,Warragamba,2.607366465
22/12/2018,Woronora,23.18512353
22/12/2018,Prospect North,201.2862495
22/12/2018,Prospect South,113.7501351
22/12/2018,Ryde,196.9150479
22/12/2018,Kurnell WT0155,0
22/12/2018,Prospect East,79.99126273
22/12/2018,Potts Hill,537.6228006
22/12/2018,Potts Hill + Prospect East + Kurnell,617.6140633
22/12/2018,Total Prospect + Kurnell,1114.245496
22/12/2018,Tariff Meters,1114.245496
22/12/2018,Total Demand,1392.808411
22/12/2018,Total flow,1353.92
22/12/2018,Illawarra Filtered,71.90183636
23/12/2018,Cascades,8.563884028
23/12/2018,Greaves Creek,1.314606893
23/12/2018,Blue Mtns,9.878490921
23/12/2018,Orchard Hills,66.65807257
23/12/2018,Cascade + Orchard Hills ,76.53656349
23/12/2018,Illawara,73.05635859
23/12/2018,Illawarra Unfiltered,0.59
23/12/2018,Macarthur,78.83537441
23/12/2018,Nepean,8.675799882
23/12/2018,Richmond Windsor,14.97967692
23/12/2018,Warragamba,2.652857895
23/12/2018,Woronora,25.28387745
23/12/2018,Prospect North,233.4292952
23/12/2018,Prospect South,114.501332
23/12/2018,Ryde,197.50543
23/12/2018,Kurnell WT0155,0
23/12/2018,Prospect East,65.07967527
23/12/2018,Potts Hill,526.1694101
23/12/2018,Potts Hill + Prospect East + Kurnell,591.2490854
23/12/2018,Total Prospect + Kurnell,1121.645143
23/12/2018,Tariff Meters,1121.645143
23/12/2018,Total Demand,1416.705651
23/12/2018,Total flow,1470.29
23/12/2018,Illawarra Filtered,72.46635859
24/12/2018,Cascades,8.591448811
24/12/2018,Greaves Creek,2.266795892
24/12/2018,Blue Mtns,10.8582447
24/12/2018,Orchard Hills,67.77709027
24/12/2018,Cascade + Orchard Hills ,78.63533497
24/12/2018,Illawara,86.68086566
24/12/2018,Illawarra Unfiltered,3.62
24/12/2018,Macarthur,88.91306951
24/12/2018,Nepean,10.4844826
24/12/2018,Richmond Windsor,16.62293609
24/12/2018,Warragamba,3.328099036
24/12/2018,Woronora,29.51682939
24/12/2018,Prospect North,220.1968656
24/12/2018,Prospect South,122.4965894
24/12/2018,Ryde,206.8053226
24/12/2018,Kurnell WT0155,0
24/12/2018,Prospect East,78.32723651
24/12/2018,Potts Hill,545.2231661
24/12/2018,Potts Hill + Prospect East + Kurnell,623.5504026
24/12/2018,Total Prospect + Kurnell,1158.26918
24/12/2018,Tariff Meters,1158.26918
24/12/2018,Total Demand,1487.230798
24/12/2018,Total flow,1477.72
24/12/2018,Illawarra Filtered,83.06086566
25/12/2018,Cascades,10.4097109
25/12/2018,Greaves Creek,2.022093056
25/12/2018,Blue Mtns,12.43180396
25/12/2018,Orchard Hills,76.84508262
25/12/2018,Cascade + Orchard Hills ,89.27688658
25/12/2018,Illawara,95.33484343
25/12/2018,Illawarra Unfiltered,6.32
25/12/2018,Macarthur,95.14437573
25/12/2018,Nepean,11.27487406
25/12/2018,Richmond Windsor,18.75868433
25/12/2018,Warragamba,3.605209437
25/12/2018,Woronora,31.71591939
25/12/2018,Prospect North,222.0882179
25/12/2018,Prospect South,133.8220667
25/12/2018,Ryde,222.3086387
25/12/2018,Kurnell WT0155,0
25/12/2018,Prospect East,94.11725116
25/12/2018,Potts Hill,564.837659
25/12/2018,Potts Hill + Prospect East + Kurnell,658.9549102
25/12/2018,Total Prospect + Kurnell,1222.443833
25/12/2018,Tariff Meters,1222.443833
25/12/2018,Total Demand,1582.284626
25/12/2018,Total flow,1601.78
25/12/2018,Illawarra Filtered,89.01484343
26/12/2018,Cascades,8.874087625
26/12/2018,Greaves Creek,1.956009162
26/12/2018,Blue Mtns,10.83009679
26/12/2018,Orchard Hills,67.56000695
26/12/2018,Cascade + Orchard Hills ,78.39010374
26/12/2018,Illawara,82.81912929
26/12/2018,Illawarra Unfiltered,4.88
26/12/2018,Macarthur,86.93358067
26/12/2018,Nepean,10.77518702
26/12/2018,Richmond Windsor,16.10010413
26/12/2018,Warragamba,4.198379921
26/12/2018,Woronora,27.89609378
26/12/2018,Prospect North,211.2112627
26/12/2018,Prospect South,123.2888936
26/12/2018,Ryde,202.372381
26/12/2018,Kurnell WT0155,0
26/12/2018,Prospect East,77.06771054
26/12/2018,Potts Hill,520.7986912
26/12/2018,Potts Hill + Prospect East + Kurnell,597.8664017
26/12/2018,Total Prospect + Kurnell,1120.018939
26/12/2018,Tariff Meters,1120.018939
26/12/2018,Total Demand,1441.851518
26/12/2018,Total flow,1405.98
26/12/2018,Illawarra Filtered,77.93912929
27/12/2018,Cascades,12.53717231
27/12/2018,Greaves Creek,2.451233555
27/12/2018,Blue Mtns,14.98840586
27/12/2018,Orchard Hills,82.12863673
27/12/2018,Cascade + Orchard Hills ,97.11704259
27/12/2018,Illawara,94.16023434
27/12/2018,Illawarra Unfiltered,6.5
27/12/2018,Macarthur,99.96851946
27/12/2018,Nepean,12.81657044
27/12/2018,Richmond Windsor,21.39134957
27/12/2018,Warragamba,4.379174456
27/12/2018,Woronora,34.14652973
27/12/2018,Prospect North,244.8349702
27/12/2018,Prospect South,139.6980674
27/12/2018,Ryde,221.5343966
27/12/2018,Kurnell WT0155,0
27/12/2018,Prospect East,82.65223125
27/12/2018,Potts Hill,564.9111727
27/12/2018,Potts Hill + Prospect East + Kurnell,647.563404
27/12/2018,Total Prospect + Kurnell,1238.990838
27/12/2018,Tariff Meters,1238.990838
27/12/2018,Total Demand,1617.610259
27/12/2018,Total flow,1512.4
27/12/2018,Illawarra Filtered,87.66023434
28/12/2018,Cascades,11.57467849
28/12/2018,Greaves Creek,3.206414105
28/12/2018,Blue Mtns,14.7810926
28/12/2018,Orchard Hills,85.77283521
28/12/2018,Cascade + Orchard Hills ,100.5539278
28/12/2018,Illawara,98.25671212
28/12/2018,Illawarra Unfiltered,5.12
28/12/2018,Macarthur,112.8039852
28/12/2018,Nepean,15.93278359
28/12/2018,Richmond Windsor,24.64351162
28/12/2018,Warragamba,5.445541908
28/12/2018,Woronora,35.84509791
28/12/2018,Prospect North,271.5182342
28/12/2018,Prospect South,147.9378897
28/12/2018,Ryde,234.804544
28/12/2018,Kurnell WT0155,0
28/12/2018,Prospect East,96.58018367
28/12/2018,Potts Hill,604.9063186
28/12/2018,Potts Hill + Prospect East + Kurnell,701.4865022
28/12/2018,Total Prospect + Kurnell,1341.13717
28/12/2018,Tariff Meters,1341.13717
28/12/2018,Total Demand,1749.22873
28/12/2018,Total flow,1719.52
28/12/2018,Illawarra Filtered,93.13671212
29/12/2018,Cascades,12.20655933
29/12/2018,Greaves Creek,2.949796089
29/12/2018,Blue Mtns,15.15635542
29/12/2018,Orchard Hills,91.03895199
29/12/2018,Cascade + Orchard Hills ,106.1953074
29/12/2018,Illawara,94.28156667
29/12/2018,Illawarra Unfiltered,5.76
29/12/2018,Macarthur,114.8659709
29/12/2018,Nepean,14.93554694
29/12/2018,Richmond Windsor,26.02019591
29/12/2018,Warragamba,4.959339306
29/12/2018,Woronora,35.47128355
29/12/2018,Prospect North,282.7070345
29/12/2018,Prospect South,151.875259
29/12/2018,Ryde,246.4957592
29/12/2018,Kurnell WT0155,0
29/12/2018,Prospect East,113.3512964
29/12/2018,Potts Hill,602.9695775
29/12/2018,Potts Hill + Prospect East + Kurnell,716.3208739
29/12/2018,Total Prospect + Kurnell,1382.788927
29/12/2018,Tariff Meters,1382.788927
29/12/2018,Total Demand,1794.128137
29/12/2018,Total flow,1790.21
29/12/2018,Illawarra Filtered,88.52156667
30/12/2018,Cascades,13.25127417
30/12/2018,Greaves Creek,3.256291053
30/12/2018,Blue Mtns,16.50756522
30/12/2018,Orchard Hills,91.07848203
30/12/2018,Cascade + Orchard Hills ,107.5860472
30/12/2018,Illawara,99.90960202
30/12/2018,Illawarra Unfiltered,4.41
30/12/2018,Macarthur,113.7111634
30/12/2018,Nepean,14.43826211
30/12/2018,Richmond Windsor,26.00516403
30/12/2018,Warragamba,5.34325141
30/12/2018,Woronora,36.39141502
30/12/2018,Prospect North,290.0268021
30/12/2018,Prospect South,153.027172
30/12/2018,Ryde,226.370762
30/12/2018,Kurnell WT0155,0
30/12/2018,Prospect East,109.875825
30/12/2018,Potts Hill,581.1726056
30/12/2018,Potts Hill + Prospect East + Kurnell,691.0484306
30/12/2018,Total Prospect + Kurnell,1346.133167
30/12/2018,Tariff Meters,1346.133167
30/12/2018,Total Demand,1763.858072
30/12/2018,Total flow,1812.76
30/12/2018,Illawarra Filtered,95.49960202
31/12/2018,Cascades,13.6771852
31/12/2018,Greaves Creek,3.21301883
31/12/2018,Blue Mtns,16.89020403
31/12/2018,Orchard Hills,91.21843905
31/12/2018,Cascade + Orchard Hills ,108.1086431
31/12/2018,Illawara,98.05533131
31/12/2018,Illawarra Unfiltered,7.83
31/12/2018,Macarthur,115.7779664
31/12/2018,Nepean,14.51337987
31/12/2018,Richmond Windsor,26.44901502
31/12/2018,Warragamba,5.696089373
31/12/2018,Woronora,37.07805654
31/12/2018,Prospect North,295.7681161
31/12/2018,Prospect South,150.1302073
31/12/2018,Ryde,255.7677842
31/12/2018,Kurnell WT0155,0
31/12/2018,Prospect East,88.35130538
31/12/2018,Potts Hill,597.0593942
31/12/2018,Potts Hill + Prospect East + Kurnell,685.4106996
31/12/2018,Total Prospect + Kurnell,1375.076807
31/12/2018,Tariff Meters,1375.076807
31/12/2018,Total Demand,1792.755289
31/12/2018,Total flow,1800.29
31/12/2018,Illawarra Filtered,90.22533131
1/01/2019,Cascades,12.91758993
1/01/2019,Greaves Creek,3.050803277
1/01/2019,Blue Mtns,15.96839321
1/01/2019,Orchard Hills,78.63005533
1/01/2019,Cascade + Orchard Hills ,94.59844854
1/01/2019,Illawara,91.68550808
1/01/2019,Illawarra Unfiltered,9.59
1/01/2019,Macarthur,93.53121514
1/01/2019,Nepean,11.34780519
1/01/2019,Richmond Windsor,22.13897388
1/01/2019,Warragamba,4.496562096
1/01/2019,Woronora,28.52666614
1/01/2019,Prospect North,258.058215
1/01/2019,Prospect South,138.2435198
1/01/2019,Ryde,238.7093525
1/01/2019,Kurnell WT0155,0
1/01/2019,Prospect East,107.460696
1/01/2019,Potts Hill,580.1992984
1/01/2019,Potts Hill + Prospect East + Kurnell,687.6599943
1/01/2019,Total Prospect + Kurnell,1310.271082
1/01/2019,Tariff Meters,1310.271082
1/01/2019,Total Demand,1668.996261
1/01/2019,Total flow,1744.95
1/01/2019,Illawarra Filtered,82.09550808
2/01/2019,Cascades,10.98050134
2/01/2019,Greaves Creek,2.799234104
2/01/2019,Blue Mtns,13.77973544
2/01/2019,Orchard Hills,76.90116907
2/01/2019,Cascade + Orchard Hills ,90.68090451
2/01/2019,Illawara,90.47005051
2/01/2019,Illawarra Unfiltered,0.53
2/01/2019,Macarthur,100.4786923
2/01/2019,Nepean,12.43788704
2/01/2019,Richmond Windsor,22.06892821
2/01/2019,Warragamba,4.715200649
2/01/2019,Woronora,33.10006692
2/01/2019,Prospect North,253.1944272
2/01/2019,Prospect South,132.1035784
2/01/2019,Ryde,224.3465041
2/01/2019,Kurnell WT0155,0
2/01/2019,Prospect East,87.43524841
2/01/2019,Potts Hill,559.5013739
2/01/2019,Potts Hill + Prospect East + Kurnell,646.9366223
2/01/2019,Total Prospect + Kurnell,1244.121132
2/01/2019,Tariff Meters,1244.121132
2/01/2019,Total Demand,1610.532862
2/01/2019,Total flow,1367.96
2/01/2019,Illawarra Filtered,89.94005051
3/01/2019,Cascades,9.777543784
3/01/2019,Greaves Creek,1.909771093
3/01/2019,Blue Mtns,11.68731488
3/01/2019,Orchard Hills,78.31916773
3/01/2019,Cascade + Orchard Hills ,90.00648261
3/01/2019,Illawara,94.02049495
3/01/2019,Illawarra Unfiltered,5.64
3/01/2019,Macarthur,100.8567012
3/01/2019,Nepean,13.79287566
3/01/2019,Richmond Windsor,23.64361274
3/01/2019,Warragamba,4.505712683
3/01/2019,Woronora,31.88060928
3/01/2019,Prospect North,264.777188
3/01/2019,Prospect South,142.4085595
3/01/2019,Ryde,234.3653399
3/01/2019,Kurnell WT0155,0
3/01/2019,Prospect East,106.1978319
3/01/2019,Potts Hill,587.3526339
3/01/2019,Potts Hill + Prospect East + Kurnell,693.5504658
3/01/2019,Total Prospect + Kurnell,1322.721553
3/01/2019,Tariff Meters,1322.721553
3/01/2019,Total Demand,1693.808042
3/01/2019,Total flow,1730.01
3/01/2019,Illawarra Filtered,88.38049495
4/01/2019,Cascades,10.02890785
4/01/2019,Greaves Creek,2.066704493
4/01/2019,Blue Mtns,12.09561235
4/01/2019,Orchard Hills,76.13259906
4/01/2019,Cascade + Orchard Hills ,88.22821141
4/01/2019,Illawara,88.67299798
4/01/2019,Illawarra Unfiltered,0.74
4/01/2019,Macarthur,99.22649544
4/01/2019,Nepean,12.64554086
4/01/2019,Richmond Windsor,23.40898077
4/01/2019,Warragamba,4.422374785
4/01/2019,Woronora,32.4075075
4/01/2019,Prospect North,263.4972227
4/01/2019,Prospect South,139.2383691
4/01/2019,Ryde,234.0721275
4/01/2019,Kurnell WT0155,0
4/01/2019,Prospect East,103.7035165
4/01/2019,Potts Hill,592.6719468
4/01/2019,Potts Hill + Prospect East + Kurnell,696.3754633
4/01/2019,Total Prospect + Kurnell,1320.753183
4/01/2019,Tariff Meters,1320.753183
